PO_ID,Supplier,Order_Date,Delivery_Date,Year_Month,Year,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Total_Spend,Total_Negotiated,Savings,Savings_Pct,Defect_Rate_Pct,Is_Compliant,Is_Delivered,Is_Cancelled,Lead_Time_Days,Risk_Tier
PO-00570,Delta_Logistics,2023-03-29,2023-04-09,2023-03,2023,Electronics,Cancelled,1041,58.5,52.54,170,No,60898.5,54694.14,6204.36,10.19,16.33,0,0,1,11,High
PO-00571,Gamma_Co,2023-11-23,2023-12-01,2023-11,2023,Electronics,Pending,933,70.72,65.47,42,Yes,65981.76,61083.51,4898.25,7.42,4.5,1,0,0,8,Low
PO-00572,Delta_Logistics,2022-08-07,,2022-08,2022,Raw Materials,Delivered,1423,41.48,40.9,199,Yes,59026.04,58200.7,825.34,1.4,13.98,1,1,0,,High
PO-00573,Delta_Logistics,2023-06-08,2023-06-14,2023-06,2023,MRO,Delivered,96,86.13,80.32,12,No,8268.48,7710.72,557.76,6.75,12.5,0,1,0,6,High
PO-00574,Epsilon_Group,2023-04-30,2023-05-13,2023-04,2023,MRO,Delivered,916,21.06,19.53,25,Yes,19290.96,17889.48,1401.48,7.26,2.73,1,1,0,13,Low
PO-00575,Epsilon_Group,2022-06-23,,2022-06,2022,Raw Materials,Delivered,872,17.18,16.63,20,Yes,14980.96,14501.36,479.6,3.2,2.29,1,1,0,,Low
PO-00576,Beta_Supplies,2023-11-06,2023-11-15,2023-11,2023,Electronics,Delivered,985,83.85,80.88,0,No,82592.25,79666.8,2925.45,3.54,0.0,0,1,0,9,Medium
PO-00577,Gamma_Co,2022-03-28,2022-04-04,2022-03,2022,Raw Materials,Delivered,1893,55.14,50.1,98,Yes,104380.02,94839.3,9540.72,9.14,5.18,1,1,0,7,Medium
PO-00578,Alpha_Inc,2022-10-18,,2022-10,2022,MRO,Delivered,705,75.19,69.55,19,Yes,53008.95,49032.75,3976.2,7.5,2.7,1,1,0,,Low
PO-00579,Delta_Logistics,2023-06-12,2023-06-28,2023-06,2023,MRO,Delivered,318,53.31,51.78,0,No,16952.58,16466.04,486.54,2.87,0.0,0,1,0,16,Medium
PO-00580,Alpha_Inc,2023-11-11,2023-11-16,2023-11,2023,Office Supplies,Pending,419,35.72,32.74,7,Yes,14966.68,13718.06,1248.62,8.34,1.67,1,0,0,5,Low
PO-00581,Gamma_Co,2023-10-11,2023-10-26,2023-10,2023,MRO,Delivered,685,92.51,90.05,38,Yes,63369.35,61684.25,1685.1,2.66,5.55,1,1,0,15,Medium
PO-00582,Delta_Logistics,2023-09-27,2023-10-12,2023-09,2023,Office Supplies,Partially Delivered,1179,90.14,82.63,194,Yes,106275.06,97420.77,8854.29,8.33,16.45,1,0,0,15,High
PO-00583,Alpha_Inc,2022-12-10,,2022-12,2022,Raw Materials,Delivered,1743,76.51,65.88,40,Yes,133356.93,114828.84,18528.09,13.89,2.29,1,1,0,,Low
PO-00584,Alpha_Inc,2022-04-06,2022-04-17,2022-04,2022,MRO,Delivered,1732,35.01,34.18,40,Yes,60637.32,59199.76,1437.56,2.37,2.31,1,1,0,11,Low
PO-00585,Beta_Supplies,2022-08-29,2022-09-01,2022-08,2022,Office Supplies,Delivered,706,65.33,62.06,60,No,46122.98,43814.36,2308.62,5.01,8.5,0,1,0,3,High
PO-00586,Gamma_Co,2023-11-20,2023-11-30,2023-11,2023,MRO,Cancelled,169,47.16,43.4,0,Yes,7970.04,7334.6,635.44,7.97,0.0,1,0,1,10,Low
PO-00587,Gamma_Co,2022-11-14,2022-11-20,2022-11,2022,Office Supplies,Pending,880,19.15,18.69,0,No,16852.0,16447.2,404.8,2.4,0.0,0,0,0,6,Medium
PO-00588,Gamma_Co,2022-08-19,2022-08-25,2022-08,2022,MRO,Delivered,1860,95.8,92.17,105,No,178188.0,171436.2,6751.8,3.79,5.65,0,1,0,6,High
PO-00589,Delta_Logistics,2022-07-23,2022-08-09,2022-07,2022,MRO,Delivered,1677,22.98,21.71,246,Yes,38537.46,36407.67,2129.79,5.53,14.67,1,1,0,17,High
PO-00590,Beta_Supplies,2022-05-31,2022-06-07,2022-05,2022,Packaging,Partially Delivered,1131,97.43,91.28,103,Yes,110193.33,103237.68,6955.65,6.31,9.11,1,0,0,7,High
PO-00591,Epsilon_Group,2022-01-26,2022-02-03,2022-01,2022,Raw Materials,Cancelled,1419,50.14,43.46,0,Yes,71148.66,61669.74,9478.92,13.32,0.0,1,0,1,8,Low
PO-00592,Delta_Logistics,2022-02-17,2022-02-18,2022-02,2022,Raw Materials,Pending,790,26.8,25.62,115,Yes,21172.0,20239.8,932.2,4.4,14.56,1,0,0,1,High
PO-00593,Gamma_Co,2022-09-08,2022-09-27,2022-09,2022,MRO,Pending,1547,61.12,53.43,77,Yes,94552.64,82656.21,11896.43,12.58,4.98,1,0,0,19,Low
PO-00594,Delta_Logistics,2023-05-02,2023-05-20,2023-05,2023,Office Supplies,Cancelled,166,95.65,94.48,23,Yes,15877.9,15683.68,194.22,1.22,13.86,1,0,1,18,High
PO-00595,Alpha_Inc,2023-09-18,2023-09-21,2023-09,2023,Electronics,Delivered,1903,83.49,82.33,43,Yes,158881.47,156673.99,2207.48,1.39,2.26,1,1,0,3,Low
PO-00596,Delta_Logistics,2022-03-16,2022-03-29,2022-03,2022,Office Supplies,Partially Delivered,840,83.42,80.35,153,Yes,70072.8,67494.0,2578.8,3.68,18.21,1,0,0,13,High
PO-00597,Delta_Logistics,2023-04-12,,2023-04,2023,MRO,Delivered,1200,74.49,64.63,161,Yes,89388.0,77556.0,11832.0,13.24,13.42,1,1,0,,High
PO-00598,Gamma_Co,2023-03-01,2023-03-18,2023-03,2023,Raw Materials,Delivered,1466,77.37,70.35,72,Yes,113424.42,103133.1,10291.32,9.07,4.91,1,1,0,17,Low
PO-00599,Alpha_Inc,2023-10-07,2023-10-21,2023-10,2023,Office Supplies,Delivered,1981,95.5,94.39,49,Yes,189185.5,186986.59,2198.91,1.16,2.47,1,1,0,14,Low
PO-00600,Gamma_Co,2023-08-13,2023-08-16,2023-08,2023,Packaging,Delivered,1062,35.55,32.38,0,Yes,37754.1,34387.56,3366.54,8.92,0.0,1,1,0,3,Low
PO-00601,Alpha_Inc,2022-07-19,2022-07-30,2022-07,2022,MRO,Delivered,1714,55.67,55.09,42,Yes,95418.38,94424.26,994.12,1.04,2.45,1,1,0,11,Low
PO-00602,Alpha_Inc,2023-12-15,2023-12-30,2023-12,2023,Office Supplies,Delivered,1131,33.35,31.28,23,Yes,37718.85,35377.68,2341.17,6.21,2.03,1,1,0,15,Low
PO-00603,Alpha_Inc,2023-01-29,2023-02-15,2023-01,2023,Office Supplies,Delivered,683,104.82,101.34,0,Yes,71592.06,69215.22,2376.84,3.32,0.0,1,1,0,17,Low
PO-00604,Gamma_Co,2023-05-22,2023-06-09,2023-05,2023,Packaging,Partially Delivered,562,102.56,90.88,38,Yes,57638.72,51074.56,6564.16,11.39,6.76,1,0,0,18,Medium
PO-00605,Alpha_Inc,2023-02-14,2023-02-20,2023-02,2023,Electronics,Delivered,1824,14.43,14.11,36,Yes,26320.32,25736.64,583.68,2.22,1.97,1,1,0,6,Low
PO-00606,Beta_Supplies,2022-09-07,2022-09-12,2022-09,2022,Electronics,Partially Delivered,851,76.44,74.76,91,Yes,65050.44,63620.76,1429.68,2.2,10.69,1,0,0,5,High
PO-00607,Beta_Supplies,2022-06-01,2022-06-03,2022-06,2022,Office Supplies,Delivered,1169,95.6,82.16,103,Yes,111756.4,96045.04,15711.36,14.06,8.81,1,1,0,2,High
PO-00608,Epsilon_Group,2023-11-03,2023-11-20,2023-11,2023,MRO,Delivered,1711,29.14,26.35,48,Yes,49858.54,45084.85,4773.69,9.57,2.81,1,1,0,17,Low
PO-00609,Beta_Supplies,2023-12-06,2023-12-12,2023-12,2023,Packaging,Pending,1191,68.14,61.71,112,Yes,81154.74,73496.61,7658.13,9.44,9.4,1,0,0,6,High
PO-00610,Epsilon_Group,2022-01-06,2022-01-14,2022-01,2022,Electronics,Delivered,609,92.39,82.75,29,Yes,56265.51,50394.75,5870.76,10.43,4.76,1,1,0,8,Low
PO-00611,Beta_Supplies,2022-04-20,2022-05-07,2022-04,2022,Office Supplies,Delivered,1674,13.25,11.77,181,Yes,22180.5,19702.98,2477.52,11.17,10.81,1,1,0,17,High
PO-00612,Gamma_Co,2023-03-12,2023-03-15,2023-03,2023,MRO,Delivered,537,77.86,71.18,20,Yes,41810.82,38223.66,3587.16,8.58,3.72,1,1,0,3,Low
PO-00613,Epsilon_Group,2022-08-13,2022-08-31,2022-08,2022,Electronics,Delivered,1310,38.05,37.0,45,Yes,49845.5,48470.0,1375.5,2.76,3.44,1,1,0,18,Low
PO-00614,Delta_Logistics,2022-06-30,2022-07-10,2022-06,2022,Raw Materials,Delivered,1958,95.53,91.72,308,Yes,187047.74,179587.76,7459.98,3.99,15.73,1,1,0,10,High
PO-00615,Delta_Logistics,2023-12-14,2023-12-17,2023-12,2023,Office Supplies,Delivered,946,108.6,101.78,146,Yes,102735.6,96283.88,6451.72,6.28,15.43,1,1,0,3,High
PO-00616,Beta_Supplies,2023-06-15,2023-06-21,2023-06,2023,Packaging,Partially Delivered,1345,103.06,95.14,0,Yes,138615.7,127963.3,10652.4,7.68,0.0,1,0,0,6,Low
PO-00617,Delta_Logistics,2023-04-21,2023-05-10,2023-04,2023,MRO,Delivered,1262,56.63,51.46,0,No,71467.06,64942.52,6524.54,9.13,0.0,0,1,0,19,Medium
PO-00618,Beta_Supplies,2022-02-21,2022-03-13,2022-02,2022,Office Supplies,Pending,753,88.02,79.92,75,Yes,66279.06,60179.76,6099.3,9.2,9.96,1,0,0,20,High
PO-00619,Beta_Supplies,2023-07-25,2023-08-14,2023-07,2023,Electronics,Delivered,1520,93.75,81.63,149,Yes,142500.0,124077.6,18422.4,12.93,9.8,1,1,0,20,High
PO-00620,Delta_Logistics,2022-09-13,2022-10-02,2022-09,2022,Office Supplies,Delivered,630,40.27,37.54,76,Yes,25370.1,23650.2,1719.9,6.78,12.06,1,1,0,19,High
PO-00621,Delta_Logistics,2022-05-05,2022-05-06,2022-05,2022,Office Supplies,Delivered,839,86.29,82.51,110,Yes,72397.31,69225.89,3171.42,4.38,13.11,1,1,0,1,High
PO-00622,Alpha_Inc,2023-04-13,2023-05-02,2023-04,2023,Electronics,Delivered,910,14.33,14.07,27,Yes,13040.3,12803.7,236.6,1.81,2.97,1,1,0,19,Low
PO-00623,Epsilon_Group,2022-05-17,2022-05-24,2022-05,2022,Raw Materials,Delivered,296,64.94,63.61,0,Yes,19222.24,18828.56,393.68,2.05,0.0,1,1,0,7,Low
PO-00624,Beta_Supplies,2023-04-21,2023-05-05,2023-04,2023,MRO,Delivered,1149,33.0,30.65,141,Yes,37917.0,35216.85,2700.15,7.12,12.27,1,1,0,14,High
PO-00625,Delta_Logistics,2023-11-15,2023-11-16,2023-11,2023,Electronics,Delivered,203,23.14,20.0,0,No,4697.42,4060.0,637.42,13.57,0.0,0,1,0,1,Medium
PO-00626,Epsilon_Group,2023-06-28,2023-07-16,2023-06,2023,Office Supplies,Delivered,1729,18.36,16.34,47,Yes,31744.44,28251.86,3492.58,11.0,2.72,1,1,0,18,Low
PO-00627,Delta_Logistics,2023-07-27,2023-08-06,2023-07,2023,Office Supplies,Delivered,1508,79.21,73.27,226,Yes,119448.68,110491.16,8957.52,7.5,14.99,1,1,0,10,High
PO-00628,Delta_Logistics,2023-09-02,2023-09-15,2023-09,2023,Packaging,Partially Delivered,1046,44.65,40.1,165,No,46703.9,41944.6,4759.3,10.19,15.77,0,0,0,13,High
PO-00629,Alpha_Inc,2022-11-21,2022-11-24,2022-11,2022,Office Supplies,Delivered,1159,78.99,71.69,14,Yes,91549.41,83088.71,8460.7,9.24,1.21,1,1,0,3,Low
PO-00630,Beta_Supplies,2023-03-30,2023-04-05,2023-03,2023,Electronics,Delivered,746,16.99,15.35,69,No,12674.54,11451.1,1223.44,9.65,9.25,0,1,0,6,High
PO-00631,Beta_Supplies,2023-09-20,2023-10-06,2023-09,2023,Packaging,Delivered,1358,42.21,38.75,128,Yes,57321.18,52622.5,4698.68,8.2,9.43,1,1,0,16,High
PO-00632,Gamma_Co,2023-06-01,2023-06-12,2023-06,2023,Office Supplies,Delivered,1293,63.53,59.42,79,Yes,82144.29,76830.06,5314.23,6.47,6.11,1,1,0,11,Medium
PO-00633,Alpha_Inc,2023-03-13,2023-03-24,2023-03,2023,Electronics,Delivered,1142,86.85,74.28,30,Yes,99182.7,84827.76,14354.94,14.47,2.63,1,1,0,11,Low
PO-00634,Epsilon_Group,2023-07-16,2023-07-27,2023-07,2023,MRO,Delivered,1120,42.17,37.47,33,Yes,47230.4,41966.4,5264.0,11.15,2.95,1,1,0,11,Low
PO-00635,Alpha_Inc,2023-04-02,2023-04-14,2023-04,2023,MRO,Delivered,1058,71.3,62.04,0,Yes,75435.4,65638.32,9797.08,12.99,0.0,1,1,0,12,Low
PO-00636,Epsilon_Group,2022-06-12,,2022-06,2022,Office Supplies,Delivered,143,91.98,86.02,5,Yes,13153.14,12300.86,852.28,6.48,3.5,1,1,0,,Low
PO-00637,Beta_Supplies,2023-05-02,2023-05-14,2023-05,2023,MRO,Delivered,1823,70.66,66.92,202,Yes,128813.18,121995.16,6818.02,5.29,11.08,1,1,0,12,High
PO-00638,Gamma_Co,2023-04-06,2023-04-10,2023-04,2023,Office Supplies,Delivered,1007,33.29,28.48,49,Yes,33523.03,28679.36,4843.67,14.45,4.87,1,1,0,4,Low
PO-00639,Gamma_Co,2022-09-23,2022-10-08,2022-09,2022,Packaging,Delivered,1061,12.68,12.36,56,No,13453.48,13113.96,339.52,2.52,5.28,0,1,0,15,High
PO-00640,Beta_Supplies,2022-09-11,2022-09-26,2022-09,2022,MRO,Pending,502,91.84,82.33,0,Yes,46103.68,41329.66,4774.02,10.35,0.0,1,0,0,15,Low
PO-00641,Delta_Logistics,2023-10-15,2023-10-19,2023-10,2023,Packaging,Delivered,1277,13.17,11.63,199,No,16818.09,14851.51,1966.58,11.69,15.58,0,1,0,4,High
PO-00642,Alpha_Inc,2022-10-11,2022-10-24,2022-10,2022,Packaging,Delivered,961,92.72,88.49,22,Yes,89103.92,85038.89,4065.03,4.56,2.29,1,1,0,13,Low
PO-00643,Gamma_Co,2023-06-18,2023-07-02,2023-06,2023,Packaging,Delivered,267,62.5,61.18,17,Yes,16687.5,16335.06,352.44,2.11,6.37,1,1,0,14,Medium
PO-00644,Delta_Logistics,2023-05-12,2023-05-18,2023-05,2023,Raw Materials,Cancelled,523,102.08,99.59,0,Yes,53387.84,52085.57,1302.27,2.44,0.0,1,0,1,6,Low
PO-00645,Epsilon_Group,2023-10-04,2023-10-23,2023-10,2023,Electronics,Pending,481,90.49,77.17,0,Yes,43525.69,37118.77,6406.92,14.72,0.0,1,0,0,19,Low
PO-00646,Gamma_Co,2022-09-02,2022-09-09,2022-09,2022,Office Supplies,Delivered,390,103.81,100.12,20,Yes,40485.9,39046.8,1439.1,3.55,5.13,1,1,0,7,Medium
PO-00647,Epsilon_Group,2022-10-09,2022-10-25,2022-10,2022,Packaging,Delivered,600,43.43,38.76,22,Yes,26058.0,23256.0,2802.0,10.75,3.67,1,1,0,16,Low
PO-00648,Delta_Logistics,2023-03-27,,2023-03,2023,Office Supplies,Delivered,1685,84.58,75.21,253,No,142517.3,126728.85,15788.45,11.08,15.01,0,1,0,,High
PO-00649,Epsilon_Group,2022-03-21,2022-03-31,2022-03,2022,Packaging,Cancelled,1362,46.64,42.85,33,Yes,63523.68,58361.7,5161.98,8.13,2.42,1,0,1,10,Low
PO-00650,Delta_Logistics,2024-01-01,2024-01-04,2024-01,2024,Electronics,Pending,1327,59.57,56.44,169,Yes,79049.39,74895.88,4153.51,5.25,12.74,1,0,0,3,High
PO-00651,Epsilon_Group,2022-10-20,,2022-10,2022,MRO,Delivered,1807,69.47,60.0,50,Yes,125532.29,108420.0,17112.29,13.63,2.77,1,1,0,,Low
PO-00652,Alpha_Inc,2022-08-29,2022-09-06,2022-08,2022,Office Supplies,Pending,406,91.73,89.13,0,Yes,37242.38,36186.78,1055.6,2.83,0.0,1,0,0,8,Low
PO-00653,Gamma_Co,2022-10-06,2022-10-18,2022-10,2022,Raw Materials,Partially Delivered,72,103.0,89.49,1,No,7416.0,6443.28,972.72,13.12,1.39,0,0,0,12,Medium
PO-00654,Gamma_Co,2022-12-10,2022-12-20,2022-12,2022,Office Supplies,Delivered,1835,83.5,82.36,85,No,153222.5,151130.6,2091.9,1.37,4.63,0,1,0,10,Medium
PO-00655,Delta_Logistics,2022-11-24,2022-12-10,2022-11,2022,Electronics,Pending,571,49.98,45.58,0,No,28538.58,26026.18,2512.4,8.8,0.0,0,0,0,16,Medium
PO-00656,Epsilon_Group,2023-07-08,2023-07-09,2023-07,2023,Packaging,Delivered,1831,52.24,50.44,60,Yes,95651.44,92355.64,3295.8,3.45,3.28,1,1,0,1,Low
PO-00657,Beta_Supplies,2022-03-24,2022-04-07,2022-03,2022,Office Supplies,Pending,1910,77.15,68.49,170,Yes,147356.5,130815.9,16540.6,11.22,8.9,1,0,0,14,High
PO-00658,Gamma_Co,2022-05-22,2022-05-31,2022-05,2022,Electronics,Partially Delivered,1173,32.12,29.18,0,Yes,37676.76,34228.14,3448.62,9.15,0.0,1,0,0,9,Low
PO-00659,Epsilon_Group,2022-06-04,2022-06-17,2022-06,2022,Packaging,Partially Delivered,851,20.44,19.22,22,Yes,17394.44,16356.22,1038.22,5.97,2.59,1,0,0,13,Low
PO-00660,Epsilon_Group,2022-08-25,2022-09-07,2022-08,2022,MRO,Cancelled,1253,43.38,38.01,34,Yes,54355.14,47626.53,6728.61,12.38,2.71,1,0,1,13,Low
PO-00661,Alpha_Inc,2023-01-28,2023-02-15,2023-01,2023,Electronics,Delivered,1296,38.0,33.42,33,Yes,49248.0,43312.32,5935.68,12.05,2.55,1,1,0,18,Low
PO-00662,Beta_Supplies,2023-12-12,2023-12-30,2023-12,2023,Raw Materials,Delivered,1979,40.88,39.46,221,Yes,80901.52,78091.34,2810.18,3.47,11.17,1,1,0,18,High
PO-00663,Gamma_Co,2022-06-06,2022-06-19,2022-06,2022,Office Supplies,Delivered,811,31.8,30.33,58,Yes,25789.8,24597.63,1192.17,4.62,7.15,1,1,0,13,Medium
PO-00664,Alpha_Inc,2023-12-25,2024-01-12,2023-12,2023,Electronics,Delivered,1732,15.37,14.7,38,Yes,26620.84,25460.4,1160.44,4.36,2.19,1,1,0,18,Low
PO-00665,Beta_Supplies,2022-08-08,2022-08-28,2022-08,2022,Packaging,Delivered,491,12.01,11.67,47,Yes,5896.91,5729.97,166.94,2.83,9.57,1,1,0,20,High
PO-00666,Gamma_Co,2022-03-07,2022-03-11,2022-03,2022,Packaging,Cancelled,1681,99.88,96.38,90,Yes,167898.28,162014.78,5883.5,3.5,5.35,1,0,1,4,Medium
PO-00667,Alpha_Inc,2023-03-01,2023-03-05,2023-03,2023,Raw Materials,Partially Delivered,818,51.89,47.85,12,Yes,42446.02,39141.3,3304.72,7.79,1.47,1,0,0,4,Low
PO-00668,Beta_Supplies,2023-02-22,2023-03-05,2023-02,2023,Office Supplies,Delivered,1065,47.49,41.42,113,Yes,50576.85,44112.3,6464.55,12.78,10.61,1,1,0,11,High
PO-00669,Gamma_Co,2022-12-05,2022-12-17,2022-12,2022,Packaging,Delivered,1398,75.08,67.09,57,Yes,104961.84,93791.82,11170.02,10.64,4.08,1,1,0,12,Low
PO-00670,Beta_Supplies,2023-07-10,2023-07-17,2023-07,2023,Packaging,Delivered,565,32.31,29.76,60,Yes,18255.15,16814.4,1440.75,7.89,10.62,1,1,0,7,High
PO-00671,Epsilon_Group,2023-04-23,2023-05-06,2023-04,2023,Packaging,Pending,1089,102.66,89.21,33,Yes,111796.74,97149.69,14647.05,13.1,3.03,1,0,0,13,Low
PO-00672,Delta_Logistics,2023-03-02,2023-03-04,2023-03,2023,Electronics,Delivered,841,86.43,83.77,125,No,72687.63,70450.57,2237.06,3.08,14.86,0,1,0,2,High
PO-00673,Delta_Logistics,2022-03-05,2022-03-16,2022-03,2022,Electronics,Delivered,385,18.23,17.74,0,Yes,7018.55,6829.9,188.65,2.69,0.0,1,1,0,11,Low
PO-00674,Epsilon_Group,2022-07-31,2022-08-17,2022-07,2022,Office Supplies,Delivered,1832,49.01,41.86,52,Yes,89786.32,76687.52,13098.8,14.59,2.84,1,1,0,17,Low
PO-00675,Beta_Supplies,2023-03-07,2023-03-27,2023-03,2023,Raw Materials,Delivered,307,95.36,83.63,29,Yes,29275.52,25674.41,3601.11,12.3,9.45,1,1,0,20,High
PO-00676,Epsilon_Group,2023-02-03,2023-02-08,2023-02,2023,Office Supplies,Delivered,546,101.2,97.82,21,Yes,55255.2,53409.72,1845.48,3.34,3.85,1,1,0,5,Low
PO-00677,Delta_Logistics,2023-08-22,2023-09-11,2023-08,2023,Raw Materials,Delivered,945,57.01,55.14,147,No,53874.45,52107.3,1767.15,3.28,15.56,0,1,0,20,High
PO-00678,Delta_Logistics,2023-12-14,2023-12-27,2023-12,2023,MRO,Pending,209,72.71,64.34,39,Yes,15196.39,13447.06,1749.33,11.51,18.66,1,0,0,13,High
PO-00679,Beta_Supplies,2022-01-21,,2022-01,2022,Packaging,Delivered,1548,25.03,22.87,0,Yes,38746.44,35402.76,3343.68,8.63,0.0,1,1,0,,Low
PO-00680,Delta_Logistics,2023-08-13,2023-08-23,2023-08,2023,Raw Materials,Delivered,901,108.63,106.3,141,Yes,97875.63,95776.3,2099.33,2.14,15.65,1,1,0,10,High
PO-00681,Epsilon_Group,2023-01-25,2023-02-11,2023-01,2023,Packaging,Delivered,1737,32.7,31.02,48,Yes,56799.9,53881.74,2918.16,5.14,2.76,1,1,0,17,Low
PO-00682,Beta_Supplies,2023-05-04,2023-05-22,2023-05,2023,Raw Materials,Delivered,1981,102.43,90.99,204,Yes,202913.83,180251.19,22662.64,11.17,10.3,1,1,0,18,High
PO-00683,Epsilon_Group,2022-01-07,2022-01-26,2022-01,2022,MRO,Pending,739,68.47,66.09,19,Yes,50599.33,48840.51,1758.82,3.48,2.57,1,0,0,19,Low
PO-00684,Beta_Supplies,2022-12-27,2022-12-28,2022-12,2022,Raw Materials,Delivered,1748,68.25,62.84,171,Yes,119301.0,109844.32,9456.68,7.93,9.78,1,1,0,1,High
PO-00685,Delta_Logistics,2022-11-02,2022-11-06,2022-11,2022,Office Supplies,Cancelled,429,58.95,55.35,59,No,25289.55,23745.15,1544.4,6.11,13.75,0,0,1,4,High
PO-00686,Gamma_Co,2023-02-04,,2023-02,2023,Electronics,Delivered,1618,32.76,28.41,62,Yes,53005.68,45967.38,7038.3,13.28,3.83,1,1,0,,Low
PO-00687,Beta_Supplies,2023-03-06,2023-03-07,2023-03,2023,Packaging,Delivered,1006,27.7,23.66,101,No,27866.2,23801.96,4064.24,14.58,10.04,0,1,0,1,High
PO-00688,Beta_Supplies,2023-07-06,2023-07-15,2023-07,2023,Electronics,Partially Delivered,740,32.53,29.35,84,Yes,24072.2,21719.0,2353.2,9.78,11.35,1,0,0,9,High
PO-00689,Gamma_Co,2023-07-14,,2023-07,2023,Raw Materials,Delivered,1500,29.19,27.24,72,Yes,43785.0,40860.0,2925.0,6.68,4.8,1,1,0,,Low
PO-00690,Delta_Logistics,2023-09-10,2023-09-29,2023-09,2023,Office Supplies,Cancelled,1686,88.18,77.15,0,Yes,148671.48,130074.9,18596.58,12.51,0.0,1,0,1,19,Low
PO-00691,Epsilon_Group,2022-08-14,2022-08-16,2022-08,2022,Raw Materials,Cancelled,1341,42.96,41.75,39,Yes,57609.36,55986.75,1622.61,2.82,2.91,1,0,1,2,Low
PO-00692,Alpha_Inc,2023-05-15,2023-05-21,2023-05,2023,MRO,Cancelled,1908,16.42,15.31,36,Yes,31329.36,29211.48,2117.88,6.76,1.89,1,0,1,6,Low
PO-00693,Gamma_Co,2022-08-13,2022-09-02,2022-08,2022,MRO,Partially Delivered,1650,100.62,90.45,85,Yes,166023.0,149242.5,16780.5,10.11,5.15,1,0,0,20,Medium
PO-00694,Alpha_Inc,2022-10-07,2022-10-20,2022-10,2022,MRO,Delivered,1490,93.57,81.68,29,Yes,139419.3,121703.2,17716.1,12.71,1.95,1,1,0,13,Low
PO-00695,Delta_Logistics,2023-03-23,2023-03-31,2023-03,2023,Raw Materials,Delivered,1241,100.04,97.56,187,Yes,124149.64,121071.96,3077.68,2.48,15.07,1,1,0,8,High
PO-00696,Beta_Supplies,2023-05-13,2023-05-17,2023-05,2023,MRO,Delivered,1915,107.51,102.66,184,Yes,205881.65,196593.9,9287.75,4.51,9.61,1,1,0,4,High
PO-00697,Beta_Supplies,2022-01-30,2022-02-14,2022-01,2022,Raw Materials,Delivered,1116,25.65,24.28,121,Yes,28625.4,27096.48,1528.92,5.34,10.84,1,1,0,15,High
PO-00698,Delta_Logistics,2023-02-03,2023-02-08,2023-02,2023,Raw Materials,Delivered,1629,48.63,43.28,260,Yes,79218.27,70503.12,8715.15,11.0,15.96,1,1,0,5,High
PO-00699,Epsilon_Group,2022-12-11,2022-12-18,2022-12,2022,Office Supplies,Delivered,334,82.54,74.63,0,Yes,27568.36,24926.42,2641.94,9.58,0.0,1,1,0,7,Low
PO-00700,Epsilon_Group,2023-11-16,2023-12-06,2023-11,2023,Packaging,Delivered,446,80.63,70.37,0,Yes,35960.98,31385.02,4575.96,12.72,0.0,1,1,0,20,Low
PO-00701,Delta_Logistics,2023-11-27,,2023-11,2023,Electronics,Delivered,61,26.47,24.62,6,Yes,1614.67,1501.82,112.85,6.99,9.84,1,1,0,,High
PO-00702,Delta_Logistics,2023-02-19,2023-02-21,2023-02,2023,Packaging,Delivered,1680,88.85,87.53,0,Yes,149268.0,147050.4,2217.6,1.49,0.0,1,1,0,2,Low
PO-00703,Delta_Logistics,2022-06-19,2022-07-06,2022-06,2022,Electronics,Delivered,1375,30.95,30.02,223,Yes,42556.25,41277.5,1278.75,3.0,16.22,1,1,0,17,High
PO-00704,Delta_Logistics,2023-04-24,2023-05-05,2023-04,2023,Electronics,Partially Delivered,1971,32.4,30.48,321,Yes,63860.4,60076.08,3784.32,5.93,16.29,1,0,0,11,High
PO-00705,Delta_Logistics,2022-05-11,,2022-05,2022,Raw Materials,Pending,1326,59.49,56.21,0,Yes,78883.74,74534.46,4349.28,5.51,0.0,1,0,0,,Low
PO-00706,Delta_Logistics,2023-09-30,2023-10-13,2023-09,2023,MRO,Cancelled,548,69.7,61.87,90,Yes,38195.6,33904.76,4290.84,11.23,16.42,1,0,1,13,High
PO-00707,Beta_Supplies,2023-07-01,2023-07-07,2023-07,2023,MRO,Delivered,803,67.81,61.53,78,Yes,54451.43,49408.59,5042.84,9.26,9.71,1,1,0,6,High
PO-00708,Alpha_Inc,2022-01-28,2022-02-15,2022-01,2022,MRO,Delivered,84,18.23,15.55,0,Yes,1531.32,1306.2,225.12,14.7,0.0,1,1,0,18,Low
PO-00709,Epsilon_Group,2023-02-08,2023-02-20,2023-02,2023,Packaging,Delivered,776,94.75,90.89,19,Yes,73526.0,70530.64,2995.36,4.07,2.45,1,1,0,12,Low
PO-00710,Alpha_Inc,2023-08-30,2023-09-08,2023-08,2023,MRO,Delivered,898,37.12,35.54,18,No,33333.76,31914.92,1418.84,4.26,2.0,0,1,0,9,Medium
PO-00711,Beta_Supplies,2023-08-01,2023-08-08,2023-08,2023,Office Supplies,Cancelled,139,23.71,20.18,14,Yes,3295.69,2805.02,490.67,14.89,10.07,1,0,1,7,High
